X,Y,OBJECTID,C_ORD,ARRO,QUA,IRIS,NUM,LET,TYP_VOIE,LIB_VOIE,NIV6,LIBACT,SIT,CODACT,SURF,CC_ID,CC_NIV,TYPE
651795.968322754,6866150.95751953,63558,72664,18,70,751187023,20,,RUE,POTEAU,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
651787.678527832,6866158.14929199,63560,72666,18,70,751187023,22,,RUE,POTEAU,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
651759.66027832,6866182.4520874,63563,72669,18,70,751187023,28,,RUE,POTEAU,1,Commerce détail de boissons,R,CA111,1,,,C
651747.235473633,6866200.85089111,63564,72671,18,70,751187023,32,,RUE,POTEAU,1,Monoprix,R,CA201,3,,,C
651675.770080566,6866301.75268555,63581,72688,18,70,751187023,64,B,RUE,RUISSEAU,1,Vente de fruits et légumes,R,CA108,1,,,C
651881.945129395,6866495.90307617,63626,72741,18,70,751187025,53,,RUE,LETORT,1,Alimentation générale  <120m²,R,CA301,1,,,C
651894.216491699,6866524.3704834,63631,72746,18,70,751187025,59,,RUE,LETORT,1,Traiteur asiatique,R,CA102,1,,,C
651877.016296387,6866407.64630127,63650,72767,18,70,751187025,82,,RUE,CHAMPIONNET,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
651868.790283203,6866413.58612061,63651,72768,18,70,751187025,38,,RUE,LETORT,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
651884.825073242,6866467.31329346,63653,72770,18,70,751187025,48,,RUE,LETORT,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
651903.971313477,6866511.80731201,63656,72774,18,70,751187025,54,,RUE,LETORT,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
651913.610717773,6866534.21569824,63659,72777,18,70,751187025,58,,RUE,LETORT,1,Supermarché classique,R,CA202,2,,,C
651983.604309082,6866509.67572021,63669,72788,18,70,751187025,69,,BD,ORNANO,1,Alimentation générale  <120m²,R,CA301,1,,,C
651974.962097168,6866525.69671631,63671,72790,18,70,751187025,71,,BD,ORNANO,1,Alimentation générale  <120m²,R,CA301,1,,,C
651854.880310059,6866306.61669922,63699,72820,18,70,751187024,24,,RUE,LETORT,1,Alimentation générale  <120m²,R,CA301,1,,,C
652019.275085449,6866301.24450684,63716,72843,18,70,751187024,111,,RUE,MONT CENIS,1,Supérette  classique,R,CA302,2,,,C
652026.458129883,6866321.0546875,63718,72845,18,70,751187024,113,,RUE,MONT CENIS,1,Vente de fruits et légumes,R,CA108,1,,,C
651957.888916016,6866260.05670166,63726,72855,18,70,751187024,6,,RUE,VERSIGNY,1,Supermarché classique,A,CA202,2,,,C
651929.540283203,6866068.796875,63730,72859,18,70,751187022,81,,RUE,MONT CENIS,1,Vente de produits surgelés,R,CA107,1,,,C
651936.233093262,6866084.59887695,63733,72862,18,70,751187022,83,,RUE,MONT CENIS,1,Alimentation générale  <120m²,R,CA301,1,,,C
651900.522888184,6866060.25567627,63750,72881,18,70,751187022,4,,RUE,POTEAU,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
651936.283081055,6866228.15911865,63763,72894,18,70,751187022,20,,RUE,SAINTE ISAURE,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
651955.46270752,6866245.94030762,63768,72899,18,70,751187022,5,,RUE,VERSIGNY,1,Crèmerie - Fromagerie,R,CA112,1,,,C
652039.629882812,6866226.64471436,63783,72916,18,70,751187021,20,,RUE,JOSEPH DIJON,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652073.571289062,6866343.31268311,63793,72926,18,70,751187021,43,,BD,ORNANO,1,Supérette  discount,R,CA303,2,,,C
652097.894104004,6866298.48150635,63798,72931,18,70,751187021,39,,BD,ORNANO,1,Alimentation générale  <120m²,R,CA301,1,,,C
652059.987304688,6866235.94091797,63805,72938,18,70,751187021,62,,RUE,HERMEL,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652127.272277832,6866190.88232422,63807,72940,18,70,751187021,6,,RUE,JOSEPH DIJON,1,Alimentation générale  <120m²,R,CA301,1,,,C
652116.227905273,6866195.3862915,63809,72943,18,70,751187021,8,,RUE,JOSEPH DIJON,1,Alimentation générale  <120m²,R,CA301,1,,,C
652155.756896973,6866191.42272949,63820,72955,18,70,751187021,27,,BD,ORNANO,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652151.187072754,6866199.84228516,63821,72956,18,70,751187021,29,,BD,ORNANO,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
652141.653076172,6866217.5557251,63824,72959,18,70,751187021,31,,BD,ORNANO,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652121.005310059,6866255.769104,63826,72963,18,70,751187021,37,,BD,ORNANO,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652010.938720703,6866102.51068115,63840,72994,18,70,751187021,40,,RUE,HERMEL,1,Commerce détail de boissons,R,CA111,1,,,C
652026.196105957,6866144.06011963,63843,72997,18,70,751187021,50,,RUE,HERMEL,1,Commerce détail de boissons,R,CA111,1,,,C
652024.828125,6866140.30133057,63844,72998,18,70,751187021,50,,RUE,HERMEL,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652016.071289062,6866020.35107422,63847,73002,18,70,751187021,76,,RUE,ORDENER,1,Torréfacteur -  Commerce détail  thé et café,R,CA106,1,,,C
652159.66607666,6866162.57727051,63864,73023,18,70,751187021,1,B,RUE,JOSEPH DIJON,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
652248.714111328,6866005.08251953,63886,73049,18,70,751187021,113,,RUE,CLIGNANCOURT,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652231.406677246,6865958.13330078,63887,73050,18,70,751187021,50,,RUE,ORDENER,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652207.521728516,6865965.05627441,63892,73055,18,70,751187021,54,,RUE,ORDENER,1,Alimentation générale  <120m²,R,CA301,1,,,C
652205.348327637,6866099.98492432,63909,73072,18,70,751187021,21,,BD,ORNANO,1,Alimentation générale  <120m²,R,CA301,1,,,C
652196.659912109,6866116.0402832,63910,73074,18,70,751187021,23,,BD,ORNANO,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652192.90411377,6866123.10388184,63912,73076,18,70,751187021,23,,BD,ORNANO,1,Traiteur asiatique,R,CA102,1,,,C
652191.026306152,6866126.63568115,63913,73078,18,70,751187021,23,,BD,ORNANO,1,Boucherie - Boucherie-Charcuterie,A,CA109,1,,,C
652232.196472168,6866117.55950928,63926,73091,18,70,751187020,26,,BD,ORNANO,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652215.836120605,6866147.71368408,63931,73096,18,70,751187020,32,,BD,ORNANO,1,Vente de produits surgelés,R,CA107,1,,,C
652204.270080566,6866169.11328125,63932,73097,18,70,751187020,34,,BD,ORNANO,1,Supermarché classique,R,CA202,3,,,C
652176.999511719,6866219.45751953,63937,73102,18,70,751187020,40,,BD,ORNANO,1,Alimentation générale  <120m²,R,CA301,1,,,C
652208.942871094,6866227.86810303,63947,73112,18,70,751187020,43,,RUE,SIMPLON,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652183.310913086,6866238.41290283,63948,73113,18,70,751187020,47,,RUE,SIMPLON,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
652207.545898438,6866243.72351074,63958,73124,18,70,751187020,50,,RUE,SIMPLON,1,Alimentation générale  <120m²,A,CA301,1,,,C
652106.891906738,6866402.14227295,64019,73200,18,70,751187026,64,,RUE,CHAMPIONNET,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652077.517089844,6866461.99688721,64024,73206,18,70,751187026,125,,RUE,MONT CENIS,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652058.155517578,6866438.84130859,64026,73208,18,70,751187026,66,,BD,ORNANO,1,Supermarché classique,A,CA202,2,,,C
651992.412109375,6866560.4597168,64038,73221,18,70,751187026,80,B,BD,ORNANO,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652508.966674805,6866333.37628174,64045,73229,18,70,751187026,4,,RUE,CHAMPIONNET,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
652439.74432373,6866345.19787598,64047,73231,18,70,751187026,14,,RUE,CHAMPIONNET,1,Alimentation générale  <120m²,R,CA301,1,,,C
652535.772094727,6866312.54949951,64060,73246,18,70,751187019,1,,RUE,CHAMPIONNET,1,Alimentation générale  <120m²,A,CA301,1,,,C
652297.199890137,6866216.68847656,64072,73262,18,70,751187019,128,,RUE,CLIGNANCOURT,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652352.257324219,6866183.98187256,64078,73268,18,70,751187019,28,,RUE,SIMPLON,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652344.519287109,6866011.71429443,64094,73286,18,70,751187019,3,,RUE,BOINOD,1,Alimentation générale  <120m²,R,CA301,1,,,C
652300.314880371,6865991.54431152,64105,73300,18,70,751187019,8,,BD,ORNANO,1,Alimentation générale  <120m²,R,CA301,1,,,C
652339.52911377,6865967.66412354,64116,73315,18,70,751187018,2,,RUE,BOINOD,1,Alimentation générale  <120m²,A,CA301,1,,,C
652386.449890137,6866069.24707031,64127,73328,18,70,751187018,22,,RUE,BOINOD,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652477.589904785,6865967.41271973,64132,73335,18,70,751187018,83,,RUE,POISSONNIERS,1,Alimentation générale  <120m²,R,CA301,1,,,C
652433.106079102,6865899.93652344,64143,73348,18,70,751187018,30,,RUE,ORDENER,1,Traiteur asiatique,R,CA102,1,,,C
652337.605712891,6865940.71789551,64151,73356,18,70,751187018,4,,BD,ORNANO,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652269.804321289,6865947.03027344,64156,73362,18,70,751187019,46,,RUE,ORDENER,1,Alimentation générale  <120m²,R,CA301,1,,,C
652272.565490723,6865975.73852539,64164,73371,18,70,751187019,7,,BD,ORNANO,1,Pâtisserie,R,CA104,1,,,C
652268.530273438,6865983.21252441,64165,73372,18,70,751187019,7,B,BD,ORNANO,1,Boucherie - Boucherie-Charcuterie,A,CA109,1,,,C
652293.965698242,6865820.88812256,64166,73374,18,70,751187016,69,,BD,BARBES,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652271.178100586,6865810.62652588,64186,73395,18,70,751187016,60,,RUE,MARCADET,1,Alimentation générale  <120m²,R,CA301,1,,,C
652274.052124023,6865922.96411133,64188,73397,18,70,751187016,75,B,RUE,ORDENER,1,Pâtisserie,R,CA104,1,,,C
652261.282714844,6865926.64251709,64190,73399,18,70,751187016,77,,RUE,ORDENER,1,Traiteur asiatique,R,CA102,1,,,C
652426.434082031,6865813.49353027,64199,73410,18,70,751187017,42,,RUE,MARCADET,1,Produits alimentaires spécialisés régionaux et étrangers,A,CA114,1,,,C
652408.766723633,6865818.19647217,64202,73413,18,70,751187017,46,,RUE,MARCADET,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652445.125671387,6865842.07373047,64218,73430,18,70,751187017,65,,RUE,POISSONNIERS,1,Vente de fruits et légumes,R,CA108,1,,,C
652448.544677734,6865862.63928223,64220,73432,18,70,751187017,67,,RUE,POISSONNIERS,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652325.164672852,6865768.46173096,64229,73442,18,70,751187017,82,,BD,BARBES,1,Alimentation générale  <120m²,R,CA301,1,,,C
652325.094909668,6865764.46228027,64230,73443,18,70,751187017,82,,BD,BARBES,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652387.592895508,6865762.34472656,64240,73453,18,70,751187017,12,,RUE,LABAT,1,Alimentation générale  <120m²,R,CA301,1,,,C
652336.262878418,6865721.80767822,64244,73458,18,70,751187017,22,,RUE,LABAT,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652386.053894043,6865806.31109619,64248,73464,18,70,751187017,49,,RUE,MARCADET,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652374.665893555,6865805.36590576,64250,73466,18,70,751187017,51,,RUE,MARCADET,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652292.22088623,6865701.19488525,64267,73483,18,70,751187016,57,,BD,BARBES,1,Torréfacteur -  Commerce détail  thé et café,R,CA106,1,,,C
652242.948730469,6865769.12329102,64296,73512,18,70,751187016,11,,RUE,SIMART,1,Traiteur asiatique,R,CA102,1,,,C
652291.537902832,6865651.11291504,64307,73523,18,70,751187016,53,,BD,BARBES,1,Supérette  classique,R,CA302,2,,,C
652212.394470215,6865643.15551758,64318,73534,18,70,751187016,43,,RUE,LABAT,1,Commerce détail de boissons,A,CA111,1,,,C
652322.86328125,6865615.9888916,64323,73539,18,70,751187017,68,,BD,BARBES,1,Supermarché classique,R,CA202,3,,,C
652440.064086914,6865567.0625,64329,73545,18,70,751187017,76,,RUE,DOUDEAUVILLE,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652413.985900879,6865568.52191162,64330,73546,18,70,751187017,80,,RUE,DOUDEAUVILLE,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652367.931884766,6865571.0993042,64333,73549,18,70,751187017,82,,RUE,DOUDEAUVILLE,1,Alimentation générale  <120m²,R,CA301,1,,,C
652345.495910645,6865713.81988525,64346,73564,18,70,751187017,21,,RUE,LABAT,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652403.463500977,6865555.16107178,64372,73592,18,70,751187017,67,,RUE,DOUDEAUVILLE,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652341.028076172,6865489.09552002,64377,73598,18,70,751187017,23,,RUE,POULET,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652349.817077637,6865495.62268066,64378,73599,18,70,751187017,25,,RUE,POULET,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652357.802124023,6865501.55352783,64380,73601,18,70,751187017,27,,RUE,POULET,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652407.953125,6865538.81311035,64386,73607,18,70,751187017,37,,RUE,POULET,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652411.147705078,6865541.22027588,64387,73608,18,70,751187017,37,,RUE,POULET,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652422.336730957,6865549.53527832,64389,73610,18,70,751187017,39,,RUE,POULET,1,Boucherie - Boucherie-Charcuterie,A,CA109,1,,,C
652399.706481934,6865444.28149414,64390,73611,18,70,751187017,2,,RUE,DEJEAN,1,Vente de produits surgelés,R,CA107,1,,,C
652382.288879395,6865455.91711426,64392,73613,18,70,751187017,4,,RUE,DEJEAN,1,Vente de fruits et légumes,R,CA108,1,,,C
652371.081726074,6865463.39129639,64394,73615,18,70,751187017,6,,RUE,DEJEAN,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652374.397888184,6865461.15447998,64395,73616,18,70,751187017,6,,RUE,DEJEAN,1,Poissonnerie,R,CA110,1,,,C
652358.661071777,6865471.67590332,64396,73617,18,70,751187017,8,,RUE,DEJEAN,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652361.977294922,6865469.43908691,64397,73618,18,70,751187017,8,,RUE,DEJEAN,1,Vente de fruits et légumes,A,CA108,1,,,C
652396.390319824,6865446.51831055,64398,73619,18,70,751187017,2,,RUE,DEJEAN,1,Produits alimentaires spécialisés régionaux et étrangers,A,CA114,1,,,C
652407.08972168,6865450.00927734,64399,73620,18,70,751187017,23,,RUE,POISSONNIERS,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652415.684082031,6865477.8862915,64400,73621,18,70,751187017,27,,RUE,POISSONNIERS,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652416.85369873,6865481.71148682,64401,73622,18,70,751187017,27,,RUE,POISSONNIERS,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652415.684082031,6865477.8862915,64402,73623,18,70,751187017,27,,RUE,POISSONNIERS,1,Produits alimentaires spécialisés régionaux et étrangers,CI,CA114,1,,,C
652423.603881836,6865503.54309082,64403,73625,18,70,751187017,31,,RUE,POISSONNIERS,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652431.960693359,6865530.62310791,64408,73630,18,70,751187017,33,B,RUE,POISSONNIERS,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652357.604919434,6865484.02508545,64409,73631,18,70,751187017,26,,RUE,POULET,1,Vente de fruits et légumes,A,CA108,1,,,C
652367.351318359,6865491.23907471,64411,73633,18,70,751187017,28,,RUE,POULET,1,Alimentation générale  <120m²,R,CA301,1,,,C
652392.604125977,6865510.05090332,64414,73638,18,70,751187017,32,,RUE,POULET,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652389.409484863,6865507.64367676,64415,73639,18,70,751187017,32,,RUE,POULET,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652414.571899414,6865526.3862915,64419,73643,18,70,751187017,36,,RUE,POULET,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652322.792907715,6865439.35809326,64433,73657,18,70,751187017,46,,PL,CHATEAU ROUGE,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652383.720703125,6865438.27471924,64436,73661,18,70,751187017,3,,RUE,DEJEAN,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652370.171691895,6865447.30871582,64438,73664,18,70,751187017,5,,RUE,DEJEAN,1,Poissonnerie,R,CA110,1,,,C
652359.545288086,6865454.32830811,64439,73665,18,70,751187017,7,,RUE,DEJEAN,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
652352.912902832,6865458.80187988,64441,73667,18,70,751187017,7,,RUE,DEJEAN,1,Poissonnerie,R,CA110,1,,,C
652349.596679688,6865461.03869629,64442,73668,18,70,751187017,7,,RUE,DEJEAN,1,Vente de fruits et légumes,A,CA108,1,,,C
652377.468322754,6865388.61169434,64443,73669,18,70,751187017,72,,RUE,MYRHA,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652388.68927002,6865401.21051025,64452,73678,18,70,751187017,17,,RUE,POISSONNIERS,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652241.620483398,6865528.97113037,64467,73696,18,70,751187016,10,,RUE,CUSTINE,1,Supérette  classique,R,CA302,1,,,C
652216.648498535,6865558.75952148,64470,73701,18,70,751187016,16,,RUE,CUSTINE,1,Vente de produits surgelés,A,CA107,1,,,C
652166.890930176,6865371.75408936,64475,73707,18,70,751187001,36,,RUE,CLIGNANCOURT,1,Alimentation générale  <120m²,R,CA301,1,,,C
652277.653076172,6865451.8571167,64493,73730,18,70,751187001,1,,RUE,CUSTINE,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652237.141479492,6865500.17108154,64502,73739,18,70,751187001,11,,RUE,CUSTINE,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652228.953674316,6865509.93988037,64504,73741,18,70,751187001,13,,RUE,CUSTINE,1,Alimentation générale  <120m²,R,CA301,1,,,C
652244.464477539,6865364.01251221,64536,73774,18,70,751187001,88,,RUE,MYRHA,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652195.317871094,6865363.32849121,64544,73782,18,70,751187001,4,,RUE,POULET,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652361.044921875,6865371.23907471,64575,73815,18,70,751187017,67,,RUE,MYRHA,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652334.918884277,6865304.74072266,64583,73824,18,70,751187017,3,,RUE,POISSONNIERS,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
652363.470092773,6865352.56408691,64587,73829,18,70,751187017,11,,RUE,POISSONNIERS,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652284.586486816,6865316.57727051,64594,73836,18,70,751187001,21,B,BD,BARBES,1,Supérette  spécialisée,R,CA304,1,,,C
652122.247924805,6865060.92608643,64637,73882,18,70,751187001,2,,RUE,CLIGNANCOURT,1,Supérette  classique,R,CA302,1,,,C
652125.045715332,6865081.13671875,64638,73883,18,70,751187001,4,,RUE,CLIGNANCOURT,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
652134.69152832,6865150.84613037,64647,73892,18,70,751187001,12,,RUE,CLIGNANCOURT,1,Supermarché discount,R,CA203,3,,,C
652260.355102539,6865128.30291748,64669,73918,18,70,751187001,6,,RUE,BOISSIEU,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652191.947875977,6865787.75250244,64691,73953,18,70,751187010,67,,RUE,MARCADET,1,Alimentation générale  <120m²,R,CA301,1,,,C
652085.289916992,6865643.47747803,64700,73966,18,70,751187010,28,,RUE,RAMEY,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
652083.244873047,6865648.87750244,64703,73969,18,70,751187010,30,,RUE,RAMEY,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652081.415100098,6865653.70568848,64704,73970,18,70,751187010,32,,RUE,RAMEY,1,Vente de fruits et légumes,R,CA108,1,,,C
652438.365478516,6865194.82373047,64774,74049,18,71,751187102,51,B,RUE,GOUTTE D OR,1,Alimentation générale  <120m²,R,CA301,1,,,C
652411.006896973,6865197.90991211,64778,74053,18,71,751187102,55,,RUE,GOUTTE D OR,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
652507.740478516,6865158.97247314,64785,74062,18,71,751187102,10,,RUE,CAPLAT,1,Boucherie - Boucherie-Charcuterie,A,CA109,1,,,C
652599.454528809,6865143.27648926,64786,74063,18,71,751187102,20,,RUE,CHARBONNIERE,1,Produits alimentaires spécialisés régionaux et étrangers,A,CA114,1,,,C
652541.427490234,6865123.51452637,64790,74067,18,71,751187102,30,,RUE,CHARBONNIERE,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652513.329711914,6865174.97149658,64797,74075,18,71,751187102,33,,RUE,CHARTRES,1,Alimentation générale  <120m²,R,CA301,1,,,C
652525.30847168,6865099.85992432,64802,74082,18,71,751187102,100,,BD,CHAPELLE,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
652529.286499023,6865100.27807617,64803,74083,18,71,751187102,100,,BD,CHAPELLE,1,Boucherie - Boucherie-Charcuterie,A,CA109,1,,,C
