Geo Point;Geo Shape;OBJECTID;id_ref_zdl;gares_id;nom_gare;nomlong;nom_iv;num_mod;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;cod_ligf;ligne_code;indice_lig;reseau;res_com;cod_resf;res_stif;exploitant;num_psr;idf;principal;x;y;picto ligne
48.5775084894,2.19206306877;"{""type"": ""Point"", ""coordinates"": [2.192063068770897, 48.57750848943182]}";658;47925;109;BREUILLET-BRUYÈRES-LE-CHÂTEL;BREUILLET-BRUYERES-LE-CHATEL;BREUILLET BRUYÈRES-LE-CHÂTEL;2568;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-198;C;RER;RER C;2.0;803.0;SNCF;545483;1;0;640402.1892;6831115.3788;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.5645970265,2.17097626506;"{""type"": ""Point"", ""coordinates"": [2.170976265059194, 48.564597026458]}";659;43099;110;BREUILLET-VILLAGE;BREUILLET-VILLAGE;BREUILLET-VILLAGE;2569;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-199;C;RER;RER C;2.0;803.0;SNCF;545491;1;0;638831.6993;6829696.2414;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.699732433,2.50607815457;"{""type"": ""Point"", ""coordinates"": [2.506078154570986, 48.699732433010006]}";661;58873;114;BRUNOY;BRUNOY;BRUNOY;2858;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-179;D;RER;RER D;2.0;804.0;SNCF;682120;1;0;663650.2424;6844512.2937;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.8365364329,2.70898174226;"{""type"": ""Point"", ""coordinates"": [2.708981742262277, 48.836536432945216]}";666;58874;119;BUSSY-SAINT-GEORGES;BUSSY-SAINT-GEORGES;BUSSY-SAINT-GEORGES;2432;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-441;A;RER;RER A;2.0;801.0;RATP;754980;1;0;678638.7274;6859648.704;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
48.9850047004,2.25747415863;"{""type"": ""Point"", ""coordinates"": [2.257474158629373, 48.9850047003684]}";673;43105;133;CERNAY;CERNAY;CERNAY;3086;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-228;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276063;1;0;645653.1721;6876374.617;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
48.5455953478,3.28731284984;"{""type"": ""Point"", ""coordinates"": [3.287312849838274, 48.54559534782171]}";679;47174;140;CHAMPBENOIST-POIGNY;CHAMPBENOIST-POIGNY;CHAMPBENOIST-POIGNY;2970;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-438;P;TRAIN;LIGNE P;1.0;850.0;SNCF;115873;1;0;721206.986;6827301.3699;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
48.8618222746,2.34701268722;"{""type"": ""Point"", ""coordinates"": [2.347012687216213, 48.86182227459668]}";691;45102;170;CHÂTELET-LES HALLES;CHATELET-LES HALLES;CHÂTELET-LES HALLES;2600;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-326;D;RER;RER D;2.0;804.0;RATP;999903;1;1;652093.2251;6862619.0668;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.8125717163,2.18825986001;"{""type"": ""Point"", ""coordinates"": [2.188259860014292, 48.812571716278356]}";693;43241;175;CHAVILLE R.D.;CHAVILLE RIVE DROITE;CHAVILLE RIVE DROITE;2725;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-382;L;TRAIN;LIGNE L;1.0;854.0;SNCF;382333;1;0;640390.3104;6857251.0584;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
48.874144083,2.58333116078;"{""type"": ""Point"", ""coordinates"": [2.583331160781805, 48.87414408302406]}";697;46536;178;CHELLES-GOURNAY;CHELLES-GOURNAY;CHELLES GOURNAY;2933;RER;1;0;1;0;0;0;0;RER_E;0;RER_E;0;0;0;0;A01843;;RER E;28.0;RER E-1;E;RER;RER E;2.0;805.0;SNCF;116111;1;1;669437.8838;6863871.7539;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
48.7434839859,1.92103660004;"{""type"": ""Point"", ""coordinates"": [1.921036600039738, 48.74348398592532]}";705;47932;193;COIGNIÈRES;COIGNIERES;COIGNIERES;2763;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-83;N;TRAIN;LIGNE N;1.0;852.0;SNCF;393272;1;0;620663.0266;6849805.0329;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
48.9239186266,2.25934570305;"{""type"": ""Point"", ""coordinates"": [2.25934570305215, 48.92391862656036]}";706;43113;194;COLOMBES;COLOMBES;COLOMBES;2655;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-396;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381087;1;0;645726.4329;6869580.5532;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
48.6134279136,2.4729336491;"{""type"": ""Point"", ""coordinates"": [2.472933649102296, 48.61342791358872]}";712;43115;207;CORBEIL-ESSONNES;CORBEIL-ESSONNES;CORBEIL ESSONNES;2885;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-205;D;RER;RER D;2.0;804.0;SNCF;681007;1;1;661146.9909;6834933.3117;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.9328961655,2.30794323409;"{""type"": ""Point"", ""coordinates"": [2.307943234086859, 48.932896165549444]}";717;43130;326;GENNEVILLIERS;GENNEVILLIERS;GENNEVILLIERS;2506;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-428;C;RER;RER C;2.0;803.0;SNCF;271205;1;0;649296.2115;6870546.5309;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
49.023161999,2.46216896477;"{""type"": ""Point"", ""coordinates"": [2.462168964768088, 49.0231619990249]}";720;47876;333;GOUSSAINVILLE;GOUSSAINVILLE;GOUSSAINVILLE;2606;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;;RER D;27.0;RER D-257;D;RER;RER D;2.0;804.0;SNCF;276246;1;0;660663.7876;6880496.5332;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.6055558264,2.46245649278;"{""type"": ""Point"", ""coordinates"": [2.462456492779696, 48.60555582637839]}";746;45759;270;ESSONNES-ROBINSON;ESSONNES-ROBINSON;ESSONNES ROBINSON;2896;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-206;D;RER;RER D;2.0;804.0;SNCF;681601;1;0;660368.7153;6834063.3879;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.4369239376,2.15953058757;"{""type"": ""Point"", ""coordinates"": [2.159530587565154, 48.43692393764029]}";747;43080;271;ÉTAMPES;ETAMPES;ETAMPES;2563;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-190;C;RER;RER C;2.0;803.0;SNCF;545137;1;1;637836.1692;6815513.6232;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.8086539649,2.99310989478;"{""type"": ""Point"", ""coordinates"": [2.993109894780832, 48.80865396493314]}";751;47199;281;FAREMOUTIERS-POMMEUSE;FAREMOUTIERS-POMMEUSE;FAREMOUTIERS-POMMEUSE;2976;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-29;P;TRAIN;LIGNE P;1.0;850.0;SNCF;116277;1;0;699493.982;6856509.0652;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
48.743373402,2.29639315754;"{""type"": ""Point"", ""coordinates"": [2.296393157536253, 48.74337340202137]}";754;43124;286;FONTAINE-MICHALON;FONTAINE-MICHALON;FONTAINE MICHALON;2463;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-302;B;RER;RER B;2.0;802.0;RATP;758763;1;0;648262.2358;6849481.199;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
48.8807689583,2.35711533495;"{""type"": ""Point"", ""coordinates"": [2.357115334947971, 48.88076895833307]}";762;43233;310;GARE DU NORD;GARE DU NORD;GARE DU NORD;2601;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;;RER D;27.0;RER D-384;D;RER;RER D;2.0;804.0;SNCF;271007;1;1;652851.5476;6864719.7198;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.8629018918,2.31391107854;"{""type"": ""Point"", ""coordinates"": [2.313911078538978, 48.862901891762164]}";767;43407;361;INVALIDES;INVALIDES;INVALIDES;2518;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-312;C;RER;RER C;2.0;803.0;SNCF;393033;1;0;649665.81;6862759.7028;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.9984153932,3.00795305575;"{""type"": ""Point"", ""coordinates"": [3.007953055749719, 48.99841539320161]}";768;47484;364;ISLES-ARMENTIÈRES-CONGIS;ISLES-ARMENTIERES-CONGIS;ISLES-ARMENTIERES-CONGIS;2993;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-17;P;TRAIN;LIGNE P;1.0;850.0;SNCF;116616;1;0;700581.9571;6877610.5064;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
48.9792922476,1.78397340775;"{""type"": ""Point"", ""coordinates"": [1.783973407750886, 48.979292247645304]}";769;46975;365;ISSOU-PORCHEVILLE;ISSOU-PORCHEVILLE;ISSOU-PORCHEVILLE;2673;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-117;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381574;1;0;610989.2074;6876169.2187;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
48.764776013,2.16394708588;"{""type"": ""Point"", ""coordinates"": [2.163947085881832, 48.76477601295291]}";775;43136;380;JOUY-EN-JOSAS;JOUY-EN-JOSAS;JOUY-EN-JOSAS;2810;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-77;C;RER;RER C;2.0;803.0;SNCF;393512;1;0;638548.7141;6851955.6623;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.6896979337,2.38275720308;"{""type"": ""Point"", ""coordinates"": [2.382757203082265, 48.68969793365297]}";776;45739;385;JUVISY;JUVISY;JUVISY;2552;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-151;C;RER;RER C;2.0;803.0;SNCF;545244;1;1;654565.9877;6843460.5563;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.8408434319,2.5477751893;"{""type"": ""Point"", ""coordinates"": [2.547775189299494, 48.84084343185482]}";794;43173;598;NOISY-LE-GRAND-MONT D'EST;NOISY-LE-GRAND-MONT D'EST;NOISY-LE-GRAND MONT D'EST;2427;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-420;A;RER;RER A;2.0;801.0;RATP;758334;1;0;666808.7205;6860183.2942;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
48.7347165868,2.2734834644;"{""type"": ""Point"", ""coordinates"": [2.273483464396532, 48.73471658680022]}";799;47940;524;MASSY-VERRIÈRES;MASSY-VERRIERES;MASSY VERRIÈRES;2532;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-167;C;RER;RER C;2.0;803.0;SNCF;758789;1;0;646568.8267;6848534.0001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.8148843142,2.24091929487;"{""type"": ""Point"", ""coordinates"": [2.240919294866534, 48.81488431421451]}";808;43162;538;MEUDON;MEUDON;MEUDON;2753;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-288;N;TRAIN;LIGNE N;1.0;852.0;SNCF;393108;1;0;644259.6756;6857469.7222;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
49.0057625368,1.90178197858;"{""type"": ""Point"", ""coordinates"": [1.901781978581044, 49.00576253681603]}";810;46897;541;MEULAN-HARDRICOURT;MEULAN-HARDRICOURT;MEULAN-HARDRICOURT;2670;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-120;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381830;1;0;619652.9213;6878986.2993;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
48.8921870764,2.2370180564;"{""type"": ""Point"", ""coordinates"": [2.237018056395013, 48.892187076449495]}";816;43536;933;LA DÉFENSE-GRANDE ARCHE;LA DEFENSE-GRANDE ARCHE;LA DEFENSE GRANDE ARCHE;2820;Train;1;1;0;0;0;0;0;TRAIN_U;TRAIN_U;0;0;0;0;0;A01855;;LIGNE U;21.0;LIGNE U-390;U;TRAIN;LIGNE U;1.0;855.0;SNCF;788011;1;1;644056.2663;6866067.7406;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/ad17c1cb67aaae07b61e7288ce4008c8
48.8821891367,2.7060141784;"{""type"": ""Point"", ""coordinates"": [2.706014178396359, 48.882189136701946]}";830;43148;417;LAGNY-THORIGNY;LAGNY-THORIGNY;LAGNY-THORIGNY;2989;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-3;P;TRAIN;LIGNE P;1.0;850.0;SNCF;116319;1;0;678439.8036;6864725.8415;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
48.8082965868,2.33435430694;"{""type"": ""Point"", ""coordinates"": [2.334354306939409, 48.80829658681761]}";831;43607;403;LAPLACE;LAPLACE;LAPLACE;2470;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-308;B;RER;RER B;2.0;802.0;RATP;758664;1;0;651114.3864;6856675.3578;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
48.6233322411,2.45140909559;"{""type"": ""Point"", ""coordinates"": [2.451409095593275, 48.62333224107222]}";834;45850;428;LE BRAS-DE-FER;LE BRAS-DE-FER;LE BRAS DE FER;2895;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-204;D;RER;RER D;2.0;804.0;SNCF;681395;1;0;659567.9704;6836045.1779;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.6930965921,1.85659206527;"{""type"": ""Point"", ""coordinates"": [1.856592065267457, 48.69309659211611]}";838;43235;432;LE PERRAY;LE PERRAY;LE PERRAY;2765;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-100;N;TRAIN;LIGNE N;1.0;852.0;SNCF;393298;1;0;615843.5759;6844270.1577;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
49.0331827681,2.47803336649;"{""type"": ""Point"", ""coordinates"": [2.478033366491635, 49.03318276813803]}";852;47968;452;LES NOUES;LES NOUES;LES NOUES;2607;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;;RER D;27.0;RER D-258;D;RER;RER D;2.0;804.0;SNCF;276238;1;0;661831.4374;6881603.1593;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.8231518558,2.57983725527;"{""type"": ""Point"", ""coordinates"": [2.579837255273693, 48.82315185583907]}";855;58288;968;LES YVRIS-NOISY-LE-GRAND;LES YVRIS-NOISY-LE-GRAND;LES YVRIS NOISY-LE-GRAND;2938;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01843;;RER E;28.0;RER E-419;E;RER;RER E;2.0;805.0;SNCF;113803;1;0;669151.4424;6858203.1511;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
48.8680644232,2.07671910268;"{""type"": ""Point"", ""coordinates"": [2.07671910267729, 48.86806442324712]}";856;47937;464;L'ÉTANG-LA-VILLE;L'ETANG-LA-VILLE;L'ÉTANG-LA-VILLE;2722;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-142;L;TRAIN;LIGNE L;1.0;854.0;SNCF;382473;1;0;632271.8741;6863511.0473;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
48.5102651762,2.67897398269;"{""type"": ""Point"", ""coordinates"": [2.678973982685896, 48.51026517616757]}";860;45804;471;LIVRY-SUR-SEINE;LIVRY-SUR-SEINE;LIVRY-SUR-SEINE;2905;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01845;;LIGNE R;19.0;LIGNE R-53;R;TRAIN;LIGNE R;1.0;851.0;SNCF;682401;1;0;676288.6411;6823383.5444;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb
48.7059689848,2.21226237802;"{""type"": ""Point"", ""coordinates"": [2.212262378017492, 48.70596898482228]}";867;47873;483;LOZÈRE;LOZERE;LOZÈRE;2457;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-174;B;RER;RER B;2.0;802.0;RATP;758821;1;0;642034.6212;6845381.1235;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
49.1171321315,2.42010703417;"{""type"": ""Point"", ""coordinates"": [2.420107034171445, 49.117132131476644]}";869;47528;485;LUZARCHES;LUZARCHES;LUZARCHES;3064;Train;1;1;0;0;0;0;0;TRAIN_H;TRAIN_H;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-267;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276576;1;1;657664.2411;6890969.1213;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
48.7081405836,2.23731436464;"{""type"": ""Point"", ""coordinates"": [2.237314364639455, 48.708140583645324]}";874;43175;617;PALAISEAU-VILLEBON;PALAISEAU-VILLEBON;PALAISEAU VILLEBON;2458;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-173;B;RER;RER B;2.0;802.0;RATP;758813;1;0;643880.336;6845604.4536;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
48.7707219935,2.31020545188;"{""type"": ""Point"", ""coordinates"": [2.310205451875208, 48.770721993514265]}";876;43177;622;PARC-DE-SCEAUX;PARC-DE-SCEAUX;PARC DE SCEAUX;2466;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-299;B;RER;RER B;2.0;802.0;RATP;758730;1;0;649304.4211;6852512.8809;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
49.1477195065,2.27782319062;"{""type"": ""Point"", ""coordinates"": [2.277823190616863, 49.14771950649785]}";879;43178;637;PERSAN-BEAUMONT;PERSAN-BEAUMONT;PERSAN-BEAUMONT;3067;Train;1;1;0;0;0;0;0;TRAIN_H;TRAIN_H;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-270;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276469;1;1;647308.0192;6894456.6729;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
49.1325777015,2.28051536983;"{""type"": ""Point"", ""coordinates"": [2.280515369832329, 49.13257770149277]}";891;47530;595;NOINTEL-MOURS;NOINTEL-MOURS;NOINTEL MOURS;3066;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-269;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276758;1;0;647489.0972;6892770.8049;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
48.6763813253,2.3332494585;"{""type"": ""Point"", ""coordinates"": [2.333249458502209, 48.67638132528038]}";896;47945;639;PETIT-VAUX;PETIT-VAUX;PETIT VAUX;2802;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-161;C;RER;RER C;2.0;803.0;SNCF;393652;1;0;650909.4035;6842009.7215;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
49.0074232971,2.19761981397;"{""type"": ""Point"", ""coordinates"": [2.197619813968744, 49.007423297130686]}";902;43166;559;MONTIGNY-BEAUCHAMP;MONTIGNY-BEAUCHAMP;MONTIGNY-BEAUCHAMP;2500;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-230;C;RER;RER C;2.0;803.0;SNCF;276089;1;0;641297.8019;6878910.5014;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.6140152409,2.88825289679;"{""type"": ""Point"", ""coordinates"": [2.888252896788077, 48.61401524091605]}";908;47184;569;MORMANT;MORMANT;MORMANT;2965;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-39;P;TRAIN;LIGNE P;1.0;850.0;SNCF;116087;1;0;691762.5299;6834874.7643;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
48.9017458864,2.21511051038;"{""type"": ""Point"", ""coordinates"": [2.215110510381832, 48.901745886383935]}";916;43170;579;NANTERRE-UNIVERSITÉ;NANTERRE-UNIVERSITE;NANTERRE-UNIVERSITE;2694;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-388;L;TRAIN;LIGNE L;1.0;854.0;SNCF;758037;1;1;642460.5681;6867146.363;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
48.636351368,2.40779628752;"{""type"": ""Point"", ""coordinates"": [2.407796287520861, 48.63635136800817]}";919;48489;609;ORANGIS-BOIS DE L'ÉPINE;ORANGIS-BOIS DE L'EPINE;ORANGIS BOIS DE L'ÉPINE;2893;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-166;D;RER;RER D;2.0;804.0;SNCF;681346;1;0;656364.5495;6837515.7346;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.6975056699,2.1810544377;"{""type"": ""Point"", ""coordinates"": [2.181054437696623, 48.69750566989459]}";923;43086;612;ORSAY-VILLE;ORSAY-VILLE;ORSAY VILLE;2455;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-218;B;RER;RER B;2.0;802.0;RATP;758847;1;0;639728.5186;6844463.5865;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
48.8319161843,1.94440175807;"{""type"": ""Point"", ""coordinates"": [1.944401758066845, 48.83191618431853]}";924;47885;657;PLAISIR-GRIGNON;PLAISIR-GRIGNON;PLAISIR-GRIGNON;2771;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-88;N;TRAIN;LIGNE N;1.0;852.0;SNCF;393421;1;1;622512.4224;6859613.5503;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
48.8309595286,1.96002656025;"{""type"": ""Point"", ""coordinates"": [1.960026560248268, 48.83095952864677]}";925;43181;658;PLAISIR-LES-CLAYES;PLAISIR-LES-CLAYES;PLAISIR-LES-CLAYES;2770;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-87;N;TRAIN;LIGNE N;1.0;852.0;SNCF;393629;1;0;623657.9138;6859491.9671;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
